file_path,abs_path,label,display_name,country,split,width,height,orig_width,orig_height,source,source_url,sha256,created_at
train\nasi_goreng\nasi_goreng_53e32513f7eb.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_53e32513f7eb.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,9ee83a07b6cc,
train\nasi_goreng\nasi_goreng_54cf8af613cc.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_54cf8af613cc.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,7a648b5f4876,
train\nasi_goreng\nasi_goreng_552d1774ba0f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_552d1774ba0f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,d093eb41c9da,
train\nasi_goreng\nasi_goreng_55d6ea0d2639.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_55d6ea0d2639.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,e560fd387a10,
train\nasi_goreng\nasi_goreng_5602e776ccb5.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5602e776ccb5.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,5ac8c72b0ef6,
train\nasi_goreng\nasi_goreng_564626abfb0c.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_564626abfb0c.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,df3f81046721,
train\nasi_goreng\nasi_goreng_5762a3dd92e8.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5762a3dd92e8.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,d4db21f223ff,
train\nasi_goreng\nasi_goreng_57c67c1eb1db.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_57c67c1eb1db.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,7bca2f01bbef,
train\nasi_goreng\nasi_goreng_57f58a5a66cf.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_57f58a5a66cf.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,b176882d5200,
train\nasi_goreng\nasi_goreng_584079e1b4e8.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_584079e1b4e8.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,9e1d0f9cd7e9,
train\nasi_goreng\nasi_goreng_5a32cfaf73ab.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5a32cfaf73ab.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,cebfd275d3e5,
train\nasi_goreng\nasi_goreng_5ac6bff825e9.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5ac6bff825e9.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,0413f6c8f49d,
train\nasi_goreng\nasi_goreng_5b06194d6fc0.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5b06194d6fc0.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,f7c5973aba76,
train\nasi_goreng\nasi_goreng_5be67ec440c0.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5be67ec440c0.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,81d861f321cb,
train\nasi_goreng\nasi_goreng_5bf4c11f4604.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5bf4c11f4604.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,6f32b1b83723,
train\nasi_goreng\nasi_goreng_5c820cd0aeb7.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5c820cd0aeb7.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,92c2f9ffb006,
train\nasi_goreng\nasi_goreng_5d0dd8ddc93d.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5d0dd8ddc93d.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,13186f2727f6,
train\nasi_goreng\nasi_goreng_5d6fc0cb104e.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5d6fc0cb104e.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,484a46b83bf5,
train\nasi_goreng\nasi_goreng_5e8338dca0d6.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5e8338dca0d6.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,b017cb27a670,
train\nasi_goreng\nasi_goreng_5ef346be0703.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_5ef346be0703.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,02eaadbb3d2f,
train\nasi_goreng\nasi_goreng_60a73428932e.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_60a73428932e.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,5c28cb1432bd,
train\nasi_goreng\nasi_goreng_60b43f75ad37.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_60b43f75ad37.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,03dd44bbfbb1,
train\nasi_goreng\nasi_goreng_60c01076b5ba.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_60c01076b5ba.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,7a72afee2c6a,
train\nasi_goreng\nasi_goreng_62fb94de0a9f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_62fb94de0a9f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,bc4dffbdda72,
train\nasi_goreng\nasi_goreng_636662b1f094.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_636662b1f094.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,2e5868b1fb2f,
train\nasi_goreng\nasi_goreng_639cb742b213.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_639cb742b213.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,281011b68889,
train\nasi_goreng\nasi_goreng_6465022815d3.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_6465022815d3.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,b47f4cae7483,
train\nasi_goreng\nasi_goreng_65f8eefa11cd.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_65f8eefa11cd.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,6e9b762f9484,
train\nasi_goreng\nasi_goreng_6668fb03cd71.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_6668fb03cd71.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,73f6044d3a3b,
train\nasi_goreng\nasi_goreng_66a143781c01.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_66a143781c01.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,9be15be6f786,
train\nasi_goreng\nasi_goreng_671cd27c83c9.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_671cd27c83c9.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,8e883e61844f,
train\nasi_goreng\nasi_goreng_674c3a6fd071.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_674c3a6fd071.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,32053915eb90,
train\nasi_goreng\nasi_goreng_68ad20a1e8ff.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_68ad20a1e8ff.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,1c804dfb2d37,
train\nasi_goreng\nasi_goreng_68d9d57fdf9d.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_68d9d57fdf9d.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,87f0ddfe384e,
train\nasi_goreng\nasi_goreng_6a38c32e5c3c.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_6a38c32e5c3c.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,fd2ec8a45421,
train\nasi_goreng\nasi_goreng_6c055a226464.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_6c055a226464.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,5e22562e4379,
train\nasi_goreng\nasi_goreng_6e2f18f253b0.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_6e2f18f253b0.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,72b045c62fa2,
train\nasi_goreng\nasi_goreng_6e32cd7ee0ec.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_6e32cd7ee0ec.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,3d646669024f,
train\nasi_goreng\nasi_goreng_7006120fc9aa.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7006120fc9aa.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,148fcd8d893a,
train\nasi_goreng\nasi_goreng_70654905e150.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_70654905e150.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,cecaf8caf647,
train\nasi_goreng\nasi_goreng_70a08e30df2c.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_70a08e30df2c.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,121412b5ef0d,
train\nasi_goreng\nasi_goreng_70bdac2803d4.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_70bdac2803d4.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,8573c39b2e6c,
train\nasi_goreng\nasi_goreng_70f71dc60da2.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_70f71dc60da2.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,15c607dbea7d,
train\nasi_goreng\nasi_goreng_714537974b43.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_714537974b43.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,ce637cfe8cae,
train\nasi_goreng\nasi_goreng_731bd678288f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_731bd678288f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,2b2b693b7b7a,
train\nasi_goreng\nasi_goreng_74e192001353.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_74e192001353.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,55eb5a09a8a8,
train\nasi_goreng\nasi_goreng_761448abe980.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_761448abe980.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,e4428d93953b,
train\nasi_goreng\nasi_goreng_76c8298bb6a0.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_76c8298bb6a0.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,9a65a148ac11,
train\nasi_goreng\nasi_goreng_772448084fc1.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_772448084fc1.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,4479c4221a3a,
train\nasi_goreng\nasi_goreng_77931496cebc.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_77931496cebc.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,24582a715b37,
train\nasi_goreng\nasi_goreng_7841e1171d3f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7841e1171d3f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,50f5f019f46c,
train\nasi_goreng\nasi_goreng_78734212ee1f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_78734212ee1f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,f1eaf847e9c2,
train\nasi_goreng\nasi_goreng_7a467912eeb5.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7a467912eeb5.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,836ce450590f,
train\nasi_goreng\nasi_goreng_7a83fe1caa6f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7a83fe1caa6f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,31c93e61062d,
train\nasi_goreng\nasi_goreng_7a8dd63156f6.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7a8dd63156f6.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,70aee073a64b,
train\nasi_goreng\nasi_goreng_7af3f203285b.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7af3f203285b.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,0fb0905a34cc,
train\nasi_goreng\nasi_goreng_7b21474e5954.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7b21474e5954.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,0f8ff5c3abac,
train\nasi_goreng\nasi_goreng_7c00cfd716f9.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7c00cfd716f9.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,3db39bfeab35,
train\nasi_goreng\nasi_goreng_7df182087121.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7df182087121.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,0f80fab449c5,
train\nasi_goreng\nasi_goreng_7e237664b121.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7e237664b121.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,11fbae641ad8,
train\nasi_goreng\nasi_goreng_7e332a9f9a6a.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7e332a9f9a6a.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,6f2829e8f388,
train\nasi_goreng\nasi_goreng_7e5d9dc7d9bd.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7e5d9dc7d9bd.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,490972a0f462,
train\nasi_goreng\nasi_goreng_7eaa1207c1d2.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7eaa1207c1d2.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,8964fb1e9984,
train\nasi_goreng\nasi_goreng_7f4a9e257c0c.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7f4a9e257c0c.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,8e7ca8b86444,
train\nasi_goreng\nasi_goreng_7f92b1462489.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7f92b1462489.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,f030734f2303,
train\nasi_goreng\nasi_goreng_7fa01d577fce.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7fa01d577fce.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,41f865d5fd28,
train\nasi_goreng\nasi_goreng_7fffa18a71b5.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_7fffa18a71b5.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,d3d1ff528f2d,
train\nasi_goreng\nasi_goreng_8009f41efdfd.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8009f41efdfd.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,075c04caeeb5,
train\nasi_goreng\nasi_goreng_819b0acac66e.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_819b0acac66e.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,cd470ed1bb4f,
train\nasi_goreng\nasi_goreng_8441a2f1b483.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8441a2f1b483.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,9500c1a38088,
train\nasi_goreng\nasi_goreng_8557452c32cb.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8557452c32cb.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,9be4f6edeb28,
train\nasi_goreng\nasi_goreng_855916b681f5.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_855916b681f5.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,70c2a2c7166c,
train\nasi_goreng\nasi_goreng_85698bf35106.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_85698bf35106.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,18c8e0996a5a,
train\nasi_goreng\nasi_goreng_85a877470b42.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_85a877470b42.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,e71bc3ff8bab,
train\nasi_goreng\nasi_goreng_86958ce0289a.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_86958ce0289a.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,76033320bae5,
train\nasi_goreng\nasi_goreng_87ae57fc5132.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_87ae57fc5132.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,7c4b457479bd,
train\nasi_goreng\nasi_goreng_88e0d9382016.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_88e0d9382016.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,dd9cf4d54031,
train\nasi_goreng\nasi_goreng_8a6e1cd31e6e.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8a6e1cd31e6e.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,19f76e90b442,
train\nasi_goreng\nasi_goreng_8bdc7e53ea56.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8bdc7e53ea56.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,3783080b49c9,
train\nasi_goreng\nasi_goreng_8caedcda93f2.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8caedcda93f2.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,4ea67ff4878f,
train\nasi_goreng\nasi_goreng_8f160da9d8fc.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8f160da9d8fc.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,9efca6db3bdc,
train\nasi_goreng\nasi_goreng_8f739936c11f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8f739936c11f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,79dcd3d3efe4,
train\nasi_goreng\nasi_goreng_8f8f04ab5f7a.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8f8f04ab5f7a.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,6134be34973f,
train\nasi_goreng\nasi_goreng_8f97d2d6b41f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_8f97d2d6b41f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,39559ead8b8f,
train\nasi_goreng\nasi_goreng_903ad80c5a51.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_903ad80c5a51.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,8b7482916159,
train\nasi_goreng\nasi_goreng_90dd87bedede.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_90dd87bedede.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,92ec551ec685,
train\nasi_goreng\nasi_goreng_91e652176611.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_91e652176611.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,d7d0b4ce3f1c,
train\nasi_goreng\nasi_goreng_92631d737793.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_92631d737793.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,cca967d787b8,
train\nasi_goreng\nasi_goreng_93789dcff9ce.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_93789dcff9ce.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,56fdbe9f8551,
train\nasi_goreng\nasi_goreng_93a2f1276f47.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_93a2f1276f47.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,144ac69dfde7,
train\nasi_goreng\nasi_goreng_93ea5545513c.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_93ea5545513c.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,a8e89ce6e131,
train\nasi_goreng\nasi_goreng_94216fa4c76f.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_94216fa4c76f.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,542ab265239b,
train\nasi_goreng\nasi_goreng_947252c93fb9.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_947252c93fb9.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,2761d306b7ac,
train\nasi_goreng\nasi_goreng_957455d5aa84.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_957455d5aa84.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,2b49b7761bf8,
train\nasi_goreng\nasi_goreng_96896b16faf9.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_96896b16faf9.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,24dfad6e9430,
train\nasi_goreng\nasi_goreng_9732dc5c60ec.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_9732dc5c60ec.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,5d6f8e826717,
train\nasi_goreng\nasi_goreng_98e32108ff7d.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_98e32108ff7d.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,95070e8b30ab,
train\nasi_goreng\nasi_goreng_9bc3b8219a29.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_9bc3b8219a29.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,d1120b5d5dbe,
train\nasi_goreng\nasi_goreng_9d9620f419ef.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_9d9620f419ef.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,679f162c4701,
train\nasi_goreng\nasi_goreng_9f15537947f9.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_9f15537947f9.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,3eb56430efe0,
train\nasi_goreng\nasi_goreng_9f7cbd08b43a.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_9f7cbd08b43a.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,e3be4268f9c2,
train\nasi_goreng\nasi_goreng_a10b77e9d072.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a10b77e9d072.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,2c0ccfd70f26,
train\nasi_goreng\nasi_goreng_a23a56a2004d.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a23a56a2004d.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,98067654e934,
train\nasi_goreng\nasi_goreng_a23cafbb40aa.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a23cafbb40aa.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,fab05754cd71,
train\nasi_goreng\nasi_goreng_a32d2d72a0ed.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a32d2d72a0ed.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,b1007f9c59dd,
train\nasi_goreng\nasi_goreng_a3c6d1a5b62e.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a3c6d1a5b62e.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,297fd8aa3b8f,
train\nasi_goreng\nasi_goreng_a47f079d7778.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a47f079d7778.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,39be739285cb,
train\nasi_goreng\nasi_goreng_a5d35661bc1d.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a5d35661bc1d.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,6e0b4f5b5497,
train\nasi_goreng\nasi_goreng_a5df850d377b.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a5df850d377b.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,f2a13069539a,
train\nasi_goreng\nasi_goreng_a6ab539e6ac7.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a6ab539e6ac7.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,ba135caef128,
train\nasi_goreng\nasi_goreng_a6e12ebe9a79.jpg,D:\Machine Learning project\sea_food_dataset\train\nasi_goreng\nasi_goreng_a6e12ebe9a79.jpg,nasi_goreng,Nasi Goreng,Indonesia,train,224,224,,,,,94b4260f0c0c,
