file_path,abs_path,label,display_name,country,split,width,height,orig_width,orig_height,source,source_url,sha256,created_at
train\satay\satay_5cbc339dfc36.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_5cbc339dfc36.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,89e13c4c86e5,
train\satay\satay_5f1325d48bfc.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_5f1325d48bfc.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,d2c22c8a891e,
train\satay\satay_5f4b7a2d765d.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_5f4b7a2d765d.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,da85270b0ff5,
train\satay\satay_5f5c141dc945.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_5f5c141dc945.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,3cbfe1572528,
train\satay\satay_5f9e31ed6221.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_5f9e31ed6221.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ebf2893a78ab,
train\satay\satay_5fc56580c26f.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_5fc56580c26f.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,65952281bc32,
train\satay\satay_5ff4295da01a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_5ff4295da01a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,cc85bb9bb0c3,
train\satay\satay_601aa89c0fb8.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_601aa89c0fb8.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2f908170c4bc,
train\satay\satay_604e8c20327c.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_604e8c20327c.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,e32591e9e4f2,
train\satay\satay_620cf03bc13f.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_620cf03bc13f.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,8444b8d9747c,
train\satay\satay_626c6a211e51.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_626c6a211e51.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,5ad1f8e02170,
train\satay\satay_629b2e7a485a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_629b2e7a485a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2b9b8ef675f3,
train\satay\satay_6326a866f395.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6326a866f395.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,4de893746836,
train\satay\satay_64b1bd50c4b5.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_64b1bd50c4b5.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,31940bef85be,
train\satay\satay_6745a516730e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6745a516730e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9477d69359b3,
train\satay\satay_6782c0e29f81.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6782c0e29f81.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,23523fccd597,
train\satay\satay_67e098e8452e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_67e098e8452e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,0461c5bc9ab3,
train\satay\satay_67e1d1352688.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_67e1d1352688.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,5ca82b062d37,
train\satay\satay_67e88ff207e9.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_67e88ff207e9.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,95d39bbf381a,
train\satay\satay_68b8a8d4c759.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_68b8a8d4c759.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2c5922413204,
train\satay\satay_698aa43cc113.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_698aa43cc113.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,06346eece33c,
train\satay\satay_6abd8fab0dc7.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6abd8fab0dc7.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7152a218428d,
train\satay\satay_6bcb183fb071.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6bcb183fb071.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7ebda9f9b269,
train\satay\satay_6c8a222287b9.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6c8a222287b9.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,98042d559e10,
train\satay\satay_6cd9a6c3debe.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6cd9a6c3debe.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a8e1ce2ac38b,
train\satay\satay_6d6c9860e3ab.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6d6c9860e3ab.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7e80244f75a8,
train\satay\satay_6dd5a6274f01.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6dd5a6274f01.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,bf5bb3f04da1,
train\satay\satay_6e4bf56796cd.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6e4bf56796cd.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,cd616aa978ed,
train\satay\satay_6f1568e3cbe5.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_6f1568e3cbe5.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fec601f5135e,
train\satay\satay_705ab7c14a3e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_705ab7c14a3e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,4091c7fa4fbe,
train\satay\satay_706a04dd49ee.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_706a04dd49ee.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7c819465bcfa,
train\satay\satay_70cb6eaca866.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_70cb6eaca866.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a5697747447d,
train\satay\satay_70dfdc64dfd1.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_70dfdc64dfd1.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,6637f728a42a,
train\satay\satay_7145f47b695e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_7145f47b695e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,35e698d54fdd,
train\satay\satay_71a281425912.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_71a281425912.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,443d7e44f6ad,
train\satay\satay_72045e351a8b.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_72045e351a8b.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,20e6149b2114,
train\satay\satay_7210986a12f2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_7210986a12f2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9090e36a43cf,
train\satay\satay_721a4b2dcb55.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_721a4b2dcb55.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1f36197119e7,
train\satay\satay_7343dbf06ba3.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_7343dbf06ba3.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,5094e527ab25,
train\satay\satay_73627bbca528.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_73627bbca528.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,6189e70ad777,
train\satay\satay_737ac02ae8e6.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_737ac02ae8e6.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,717e7478c4ed,
train\satay\satay_738752a40403.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_738752a40403.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,4a697b04e8af,
train\satay\satay_746e00efddfe.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_746e00efddfe.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,d7363952b1fb,
train\satay\satay_74ced3a4f166.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_74ced3a4f166.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,d7019864db0c,
train\satay\satay_76f3f221cb61.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_76f3f221cb61.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,d3566b00d3d8,
train\satay\satay_7809d2cca094.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_7809d2cca094.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f60eca0c9e4c,
train\satay\satay_787435f74888.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_787435f74888.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a5388a880bf5,
train\satay\satay_78c52b1862ae.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_78c52b1862ae.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,44ad2f3be24e,
train\satay\satay_79513eddde44.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_79513eddde44.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,82f5269632f2,
train\satay\satay_7c6fd6dcf5a0.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_7c6fd6dcf5a0.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,b79044df9348,
train\satay\satay_7cf7bafc6d4d.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_7cf7bafc6d4d.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,90df9d620869,
train\satay\satay_7e466fd66fb7.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_7e466fd66fb7.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,5532a9f9e306,
train\satay\satay_7fb7fa0d1ff1.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_7fb7fa0d1ff1.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,05461b8d8e10,
train\satay\satay_811dd8354e84.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_811dd8354e84.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a7c05b00eb3f,
train\satay\satay_81ad65a01bb0.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_81ad65a01bb0.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9d0ee759e098,
train\satay\satay_82410e9e9f1a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_82410e9e9f1a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,304507914138,
train\satay\satay_828fc1bef619.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_828fc1bef619.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,60820dbdc4a6,
train\satay\satay_8371e58c8d80.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8371e58c8d80.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,57620343e3bb,
train\satay\satay_8438fe2e32ec.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8438fe2e32ec.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,057024f9ecb4,
train\satay\satay_86439b5613ed.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_86439b5613ed.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,30984b8eba57,
train\satay\satay_86d0b2abb47a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_86d0b2abb47a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,735ed11d6763,
train\satay\satay_88c442745ebd.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_88c442745ebd.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,9ccf6bca7bef,
train\satay\satay_893dcc4be9ed.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_893dcc4be9ed.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,420e90d0022a,
train\satay\satay_8960aa546e0f.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8960aa546e0f.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,3780da75bd65,
train\satay\satay_8987539d9fed.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8987539d9fed.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,0f8bbad820db,
train\satay\satay_8b48e723b37f.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8b48e723b37f.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f38ec139f7c7,
train\satay\satay_8c0a1cb813c2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8c0a1cb813c2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,48ca25f59afd,
train\satay\satay_8ce41217ac06.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8ce41217ac06.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,91a786c0977a,
train\satay\satay_8d8c7cc3a8ba.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8d8c7cc3a8ba.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,b64ba1834af9,
train\satay\satay_8db667a796fa.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8db667a796fa.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,72d110fd6989,
train\satay\satay_8e4b313bd786.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8e4b313bd786.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1b03dd6d756e,
train\satay\satay_8ea706f03e6a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8ea706f03e6a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,29f0b2fbd849,
train\satay\satay_8f28262e458a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8f28262e458a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,8d22aaea7f9b,
train\satay\satay_8f447858b8f4.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8f447858b8f4.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c334011a6b42,
train\satay\satay_8f57a7527b5e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8f57a7527b5e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,18675eef2bda,
train\satay\satay_8f5b3e177e4a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8f5b3e177e4a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c4f24077c074,
train\satay\satay_8fd309fe4980.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_8fd309fe4980.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a89d608eb80c,
train\satay\satay_902ee25b4269.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_902ee25b4269.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c778beb05d2c,
train\satay\satay_945d3d0df315.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_945d3d0df315.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c34fc012ce44,
train\satay\satay_948e34cc95e3.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_948e34cc95e3.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,71040630dba1,
train\satay\satay_959607a02043.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_959607a02043.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c15014ca3df1,
train\satay\satay_959a9b04e7cb.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_959a9b04e7cb.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,80d4371d7448,
train\satay\satay_95dd82c443f3.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_95dd82c443f3.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7b0301cdefd6,
train\satay\satay_973e4ffdce09.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_973e4ffdce09.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,de08afdb26e9,
train\satay\satay_97d440e0ae4b.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_97d440e0ae4b.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a30208476689,
train\satay\satay_97e872cced15.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_97e872cced15.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,a4249cd8f0c4,
train\satay\satay_985ca5bc7a83.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_985ca5bc7a83.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7c43544d5b82,
train\satay\satay_9907d66afc77.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9907d66afc77.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c0e4519ede15,
train\satay\satay_9957c4750bdb.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9957c4750bdb.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,0603ddb51b2d,
train\satay\satay_9a3b46216c16.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9a3b46216c16.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,83d007528a58,
train\satay\satay_9b0c5ed3b540.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9b0c5ed3b540.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,869d2e763267,
train\satay\satay_9c7ea3bb4d0e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9c7ea3bb4d0e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,2af441b31b32,
train\satay\satay_9cb0e76206ff.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9cb0e76206ff.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ec1ea63a7354,
train\satay\satay_9d7066e74337.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9d7066e74337.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,734f665aba7d,
train\satay\satay_9de5d5672add.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9de5d5672add.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,4ce1455542bd,
train\satay\satay_9e5f75b44e5f.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9e5f75b44e5f.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,0e76b78e20ad,
train\satay\satay_9f0688413241.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9f0688413241.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,bd84caf28e0e,
train\satay\satay_9f1ec6cabc90.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9f1ec6cabc90.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ee8f1629a0f5,
train\satay\satay_9f9964fa4de4.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9f9964fa4de4.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fbfd91056a5c,
train\satay\satay_9fad9ea97003.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9fad9ea97003.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1caada926c18,
train\satay\satay_9fb2b9cc1f33.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_9fb2b9cc1f33.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,4fae7d451008,
train\satay\satay_a09602cd43c5.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a09602cd43c5.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,b8025af9b0e6,
train\satay\satay_a0d25a556c5f.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a0d25a556c5f.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1ce71875e464,
train\satay\satay_a1956085298d.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a1956085298d.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f803c530edde,
train\satay\satay_a1d21c23ef07.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a1d21c23ef07.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,84841fc6aeaa,
train\satay\satay_a1de7ac0ae38.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a1de7ac0ae38.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,d378ccfe5560,
train\satay\satay_a312ef330b06.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a312ef330b06.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,680fb2528e16,
train\satay\satay_a52d98ab2df3.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a52d98ab2df3.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,f5f940ef7319,
train\satay\satay_a5b0c424c1ac.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a5b0c424c1ac.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,aee8a12aa254,
train\satay\satay_a6516dcd6f97.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a6516dcd6f97.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,71435ae7c4a8,
train\satay\satay_a65b46f60045.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a65b46f60045.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fad2007774c6,
train\satay\satay_a7001aca8819.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a7001aca8819.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,61361c9af7a3,
train\satay\satay_a78d4ffe2d3a.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a78d4ffe2d3a.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fac36d6b39c9,
train\satay\satay_a7ac163551b5.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a7ac163551b5.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,e7996c841268,
train\satay\satay_a8492eefc463.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a8492eefc463.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,c1604b83f4ae,
train\satay\satay_a97a58feb79e.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a97a58feb79e.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,747fa19d2585,
train\satay\satay_a9ea691170e9.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_a9ea691170e9.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,4d44059e98fa,
train\satay\satay_aa4bd004727d.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_aa4bd004727d.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1aea7fc8de40,
train\satay\satay_aac5533bc097.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_aac5533bc097.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,959e1c68aceb,
train\satay\satay_aae785d97dce.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_aae785d97dce.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,ca4bd2d579b9,
train\satay\satay_ab758495b987.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ab758495b987.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,122c79324b66,
train\satay\satay_abc8db7b71a2.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_abc8db7b71a2.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,fcba3a280093,
train\satay\satay_ad1fd2be4f35.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ad1fd2be4f35.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,225f72b8cf4c,
train\satay\satay_ad2c41181b31.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ad2c41181b31.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,159eb3f46a72,
train\satay\satay_ad58496d81b9.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ad58496d81b9.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,7d5f3cd0b539,
train\satay\satay_ae1425108420.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_ae1425108420.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,570019e95234,
train\satay\satay_aeecd17447bb.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_aeecd17447bb.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,dabd687065bb,
train\satay\satay_af060928322c.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_af060928322c.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,266f3f3723be,
train\satay\satay_b137581a8bf9.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b137581a8bf9.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,485c747bb0bb,
train\satay\satay_b1507a4071da.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b1507a4071da.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,3ccf5259d5a7,
train\satay\satay_b1851b29f5d8.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b1851b29f5d8.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,1e964f2b08b6,
train\satay\satay_b362fa09e3f6.jpg,D:\Machine Learning project\sea_food_dataset\train\satay\satay_b362fa09e3f6.jpg,satay,Satay / Saté,Indonesia / Malaysia,train,224,224,,,,,b560b7f8e8f7,
